id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
13155145,"Cute Studio, 2 people, BORN",73425304,Mar,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38338647163206,2.1814818824924904,Entire home/apt,60,1,27,2016-11-20,4.31,1,348
10829464,"Habitación, dos camas, en el Borne",49406577,María Emilia,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.387273158404824,2.183363223448895,Private room,50,1,6,2016-07-25,0.73,2,365
7231851,The BEST location in magical Born,829273,Gastón,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38961881377127,2.1801590354426525,Entire home/apt,69,5,17,2016-09-14,1.07,3,28
13950822,Beautiful apartment in Born,83045325,Fiorella,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38483166467824,2.179550755678368,Entire home/apt,120,1,3,2016-10-31,0.78,1,282
14394639,Nice room stay in Barcelona centre,4415971,Victor,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38584515799884,2.1798913647097726,Private room,28,3,2,2016-08-22,0.52,1,89
8746207,Ático tipo loft zona Borne (Bcn),21001957,Natalia,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38471034583187,2.1835888387611897,Entire home/apt,239,6,16,2016-11-01,1.35,2,276
4462198,Cozy room in penthouse - Born,554978,Yuan,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38346708297179,2.1804478337940703,Private room,25,3,7,2016-09-23,0.61,1,148
15401360,Cozy&Iluminated FLAT /Double Beds/ El Born,52642830,José,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38605719185496,2.184905012856785,Private room,100,1,0,,,3,364
1364292,City center apartment in the Born,27778700,Juan Carlos & Nina,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.384974471595655,2.1800575813553236,Entire home/apt,49,3,86,2015-11-01,2.11,3,1
9398921,¡Lugar perfecto en el barrio Born!,48746118,Stephan,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38401181614165,2.180335817595568,Entire home/apt,69,3,59,2016-11-28,4.94,2,71
11200325,Central Big Room with Private bathroom,7430668,Beatriz,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.387305261286194,2.177309407753114,Private room,60,2,4,2016-10-02,0.98,1,179
71582,Portal Nou Borne II - old town,314306,Sailor&Lula,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38801606094579,2.1810658938248726,Entire home/apt,70,1,135,2016-11-02,1.96,12,331
3100451,Lovely apartment with a terrace,9478280,Pia,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3851968074363,2.1786881224501955,Entire home/apt,156,3,7,2016-10-25,0.38,18,260
10146563,B&B Born Studio,25496698,Gustavo & Claudia,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.385230921249395,2.18375185836574,Entire home/apt,49,2,42,2016-11-29,4.23,4,332
6752147,Habitación en increíble piso!,35354682,Daniela,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38662519852673,2.182250662325722,Private room,36,1,10,2016-11-11,1.52,1,362
15030057,Charming top floor studio in central Born,94908966,Darma,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3862615110184,2.18137285924364,Entire home/apt,89,2,6,2016-11-24,2.28,1,159
9056233,Estudio para 2 en Born (Rec B),11301631,Decimonónico,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38515291730009,2.1843070068011747,Entire home/apt,95,1,2,2016-10-31,0.17,22,0
15814014,Apartamento muy lindo en pleno Born,26956623,Barbara,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38481002095269,2.180718992460587,Entire home/apt,50,4,0,,,1,344
15980665,ATICO BOOGIE BCN @ OLD CITY W/ TERRACE,8658841,Olga Y Katya,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38388391978324,2.179003887285464,Entire home/apt,100,3,1,2016-11-20,1,5,143
6824989,Cosy Apartment near Catedral,35750147,Luis,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3862690435342,2.1778926128431007,Entire home/apt,79,1,0,,,1,0
14113159,Amazing modern flat in Barceloneta,85037814,David,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38313660659423,2.186956089583358,Entire home/apt,193,2,3,2016-09-04,0.74,1,0
1565310,Modern apartment in the BCN center,8326319,Jesús,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.387234504384296,2.180751991953,Private room,27,3,24,2016-09-07,0.87,2,198
1542110,Juliette´s little apartment in Born,686428,Sofia,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.387120962141715,2.18096431921312,Entire home/apt,65,2,135,2016-11-22,3.44,3,247
10821278,Super Studio in EL BORNE 3. BCN,3733331,Sergio,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38686988609101,2.181532181139716,Entire home/apt,75,3,39,2016-11-27,4.01,6,68
10082639,Charming loft in El Born,67353,Alexandre,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38497805948936,2.1833605527385984,Entire home/apt,120,1,42,2016-12-05,3.78,1,343
9789396,BIG FLAT IN BETWEEN THE BEACH AND RAMBLAS!,16182436,Claudia,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38730620960427,2.177408962027668,Entire home/apt,100,1,21,2016-12-04,4.60,5,42
3352405,Double room in flat + roof-terrace,16915245,Pol,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38496075045285,2.186442243743624,Private room,45,3,16,2016-08-16,0.55,2,0
12900273,Excellent apartment in the heart of Barcelona!!,70662101,Andrea,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38272254277738,2.1820924806091235,Entire home/apt,70,2,25,2016-12-02,3.89,1,354
2315092,Born Arts Luxury Palace 2,7505567,Pol,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38360849429652,2.18332199844848,Entire home/apt,295,3,42,2016-11-28,1.40,13,307
8605865,Super House in EL BORNE. BARCELONA,3733331,Sergio,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.386371378753296,2.181123526527261,Entire home/apt,150,2,62,2016-11-26,4.27,6,70
6235783,Bonito/tranquilo apto junto al Born,10586740,Carlos,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.388451750864874,2.1803066646906393,Entire home/apt,83,3,37,2016-09-19,1.95,1,346
7720657,2 bedroom apartment in El borne,13960222,Sara,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38421434557229,2.1801931226172915,Entire home/apt,117,1,0,,,1,0
3211839,Atico con terraza en el Born,13799640,Marie,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38585602613909,2.1812169837567548,Entire home/apt,60,3,7,2016-07-25,0.43,1,0
385049,"Mirador, large 3BR near Old Port",3775349,Alejandra,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38178769435314,2.18178738598726,Entire home/apt,302,1,84,2016-11-29,1.47,7,115
8757303,Amazing Flat in Born,21889084,Monique Y Colorado,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.384953925397035,2.1828037006311116,Entire home/apt,170,1,40,2016-11-21,3.13,1,344
15307087,Panoramic,97488364,Lucas,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.388770416888896,2.1780829543273006,Entire home/apt,72,2,6,2016-11-20,3.16,1,329
15158037,Colored view in a cozy central appartment,19266507,Claudia,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.385661863720955,2.178209107702034,Entire home/apt,75,2,1,2016-10-31,0.77,1,0
2109549,Best area in Barcelona Center,10755240,Sebastian,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38752898487723,2.1777064715097403,Entire home/apt,75,3,164,2016-12-04,4.76,1,255
8668252,BORN! Wi-Fi! Elevator!,13475992,Alex,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3854096818613,2.184559781580483,Entire home/apt,120,1,65,2016-12-02,4.94,8,293
1293599,Loft next to Palau de la Musica,7033546,Xavier,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.388639898409416,2.178750752962649,Entire home/apt,60,2,159,2016-12-02,3.87,1,352
7591859,"Cozy, Spacious, Sunny Central Flat",18893130,Kelly,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.387166789506956,2.1772097379196294,Entire home/apt,120,2,27,2016-10-29,1.64,4,176
11025624,Functional and cozy appartment,57216725,Sònia,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38530186877852,2.178197962432581,Entire home/apt,80,2,13,2016-10-17,1.36,1,339
12667703,Sunny and cosy apartament for 2,60973341,Miguel,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38670192962867,2.183049777786265,Entire home/apt,62,7,9,2016-10-27,1.26,1,213
1389659,Born Santa Maria 2,7505567,Pol,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38368107799862,2.1820871873567795,Entire home/apt,250,3,41,2016-12-04,1.35,13,287
9085228,Borne Superior 2-Bedroom Apartment,11301631,Decimonónico,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38327684881537,2.183015226474302,Entire home/apt,190,1,1,2016-07-07,0.19,22,0
15482477,The Manel Apartment in Barcelona,85107135,Julia,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3850754507791,2.181075088181575,Entire home/apt,300,1,0,,,27,0
9985095,Top-rated apt in the heart of BCN,1166890,Steven,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.384637892239965,2.1805051190954,Entire home/apt,95,4,11,2016-08-09,0.96,1,15
4139672,Centrico apartamento  22,6797428,Bellart,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38465490893774,2.1797285331000165,Entire home/apt,130,3,24,2016-11-26,1.50,5,313
9059466,Borne Deluxe 1-Bedroom Apartment,11301631,Decimonónico,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.385245172332255,2.1840368675150432,Entire home/apt,190,1,0,,,22,0
14427537,One bedroom apartment in picasso quarter,84455983,Soni,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.385046496040154,2.179226208021995,Entire home/apt,199,3,11,2016-10-30,2.87,2,364
3361707,CENTER OF BARCELONA. BORNE,16820050,Rox,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38707911603669,2.182300428881316,Entire home/apt,95,4,75,2016-11-20,2.74,1,38
11823440,Modern flat in core center of BCN,62980081,Mia,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.385449498605226,2.1810819866343665,Entire home/apt,50,2,11,2016-09-24,1.46,1,360
13947027,Triumph Loft,3094972,Toni,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38930865154023,2.180664159101975,Entire home/apt,95,10,0,,,1,0
14350108,BARCELONA CITY CENTER,7772486,Pedro,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.388661165795284,2.177152369471721,Entire home/apt,60,21,1,2016-09-25,0.40,6,343
12912058,"Sunny, Spacious Room in City Center",70784872,Waeed,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38669151775672,2.1815225031683427,Private room,35,1,38,2016-10-28,5.70,1,346
9084567,Borne One Bedroom Apartment,11301631,Decimonónico,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38304563426401,2.1831242122406556,Entire home/apt,145,1,0,,,22,0
12298191,Pop Art Loft,54310958,Javier,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.383864433573905,2.1814807059629655,Entire home/apt,160,2,2,2016-10-30,0.38,77,0
11427725,Elegant and cosy apartment - BORN,6038469,Fernando,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.384941319526575,2.184440747742342,Entire home/apt,125,2,24,2016-11-13,2.63,3,345
5612513,Apartment in Born - Carders,14871323,Sito,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38754354437222,2.1804398578041906,Entire home/apt,140,2,2,2015-12-22,0.15,50,303
1644219,"Sagrada Familía, habitación doble, edificio 1900",2833463,Josefa,Eixample,el Fort Pienc,41.40139677262328,2.1846674966309845,Private room,30,3,13,2016-11-16,0.81,2,90
11099270,Loft in Born Area / BCN,187723,* Dreams Rooms *,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.384325582820765,2.1788512586697526,Entire home/apt,180,5,2,2016-10-06,0.28,1,189
6938706,Modern Design Apartment in Born,24182404,Louis,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38502279587902,2.1778225586905666,Entire home/apt,79,2,9,2016-02-16,0.51,1,0
8666413,Fantastic duoble bedroom in Born.,45263964,Tomas,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38580166068175,2.1833552001272096,Private room,60,1,1,2016-06-26,0.18,2,65
11367546,Cute&Quiet 2 bedroom appartment,59568957,Humbert,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38876510219343,2.17892820155925,Entire home/apt,100,1,0,,,1,0
15435548,Balcony arty bohemian central location Born,11622062,Claire,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.384300884745464,2.1808374235814525,Private room,50,2,0,,,1,179
2546114,Born Santa Maria 1,7505567,Pol,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38481636621066,2.179721107216744,Entire home/apt,250,3,24,2016-11-20,0.79,13,352
9545688,big room in the heart of El born,4201173,Romain,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.384786701200426,2.181390430056801,Private room,50,1,3,2016-08-16,0.32,2,365
8686169,fdl1 HAPPY APARTMENT IN EL BORN,3911721,Elizabeth,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38539384815517,2.178654521115102,Entire home/apt,60,1,2,2016-10-03,0.57,22,365
7203774,3 room  apartment in born,1688895,Anna,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38567200986432,2.1781710777524075,Entire home/apt,62,5,2,2016-08-29,0.13,1,0
8278517,fdl2 BEST PRICE! HAPPY FLAT EL BORN,1447144,Jaesse,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38535834919986,2.17988559341849,Entire home/apt,60,1,3,2016-01-05,0.21,42,365
14864493,Cozy 1 bedroom apartment in Born,44476728,Viktor,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38564571668613,2.180617839537472,Entire home/apt,49,1,0,,,1,88
14838475,SUNNY NEW FLAT IN THE BEST LOCATION OF BARCELONA,46754455,ArtuR,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38903437984454,2.1761281777602397,Entire home/apt,60,1,10,2016-10-23,3.23,1,166
472779,The Borne,2320210,Leslie & Karina,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38380804895449,2.181965963687389,Entire home/apt,185,3,14,2016-05-27,0.33,41,340
10105618,Studio with balcony in Bcn heart,41501178,Nuria,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3836344420753,2.1838155972811513,Entire home/apt,45,3,19,2016-11-29,1.79,1,128
993568,Best BCN Area/2 bedrsWiFi,3970295,Arnau,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38439587070364,2.1821165048946822,Entire home/apt,99,5,36,2016-10-29,0.81,8,339
4736808,Loft en el corazón del Born !,13810104,Monica,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.387771215478274,2.179003365441999,Entire home/apt,110,5,27,2016-10-25,4.33,1,142
13370303,Amazing flat - just 2 minutes to the beach,75919528,Aliaksei,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.383674159607104,2.1888294670290556,Entire home/apt,69,5,18,2016-11-13,3.03,7,88
6208408,FANTASTIC DUPLEX PENTHOUSE,12275170,Flavia,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38463021852785,2.182774980618667,Entire home/apt,190,3,11,2016-11-30,0.61,1,309
7185305,Amazing apartment in Born,24430739,Beatrix,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38632167694459,2.182347348402487,Entire home/apt,130,1,0,,,1,0
15304712,PISO MUY CENTRICO EN EL BORN - WIFI,97469206,Sarah,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38753704376103,2.182661077310288,Entire home/apt,65,2,5,2016-11-13,2.50,1,118
9104471,Amazing Barcelona!,6713444,Alejandro,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.389417997495165,2.177214056903728,Entire home/apt,150,1,37,2016-12-06,3.26,2,78
2475636,Cosy loft in the heart of el Born,12662386,Berta,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3841939631075,2.1828816041574677,Entire home/apt,115,3,25,2016-10-31,0.77,1,351
5958368,Arc the Triomf,30930534,MM FLAT 25 S.L. (Sebastian Freixas ),Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38786604718973,2.1816656056492474,Entire home/apt,70,2,13,2016-10-15,0.98,1,246
13344683,Big salón for share in Born,47059252,Welcome,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.384738075415875,2.1797187612826074,Shared room,110,1,0,,,8,364
7193630,Ground floor duplex for a couple,3994718,Sergey,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.388810117502025,2.176331106998868,Entire home/apt,75,3,29,2016-10-30,1.69,12,251
11217214,"ESTUDIO MUY  CENTRICO,  BORNE,  PALAU DE LA MÚSICA",1722432,,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38832272512655,2.175525681530687,Entire home/apt,69,3,22,2016-10-29,2.81,1,362
754465,Lovely Apartment/Best Area,3970295,Arnau,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38514225056178,2.1837955337291213,Entire home/apt,42,7,44,2016-11-15,0.96,8,340
1388897,Born Montcada 3 Palace,7505567,Pol,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38500329818289,2.1813645037453284,Entire home/apt,295,3,30,2016-10-28,0.98,13,280
10028225,Big Terrace Attic in El Born,51485895,Xavier,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38485211154814,2.1815922940821317,Entire home/apt,110,5,35,2016-11-24,3.38,1,86
3623361,Full Studio Flat In Barcelona BORN,12726742,JorJe,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38970236187722,2.181474251289692,Entire home/apt,57,1,37,2016-12-03,3.40,1,328
344891,SUNNY room!! in BORN square,1749357,Carles,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38436432705885,2.1838283998796513,Private room,65,2,120,2016-11-22,2.11,1,88
1293500,"Born2,Born area,10mins to the beach",3928188,Sabrina,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38381431558972,2.18217229173234,Entire home/apt,140,3,8,2016-06-21,0.26,2,299
5060374,Chic&Cosy Romantic Apartment!!!,3970295,Arnau,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.384336582660545,2.1841575320070064,Entire home/apt,69,7,23,2016-11-05,1.02,8,341
13387639,2 bedroom apartment in the center,62297404,Alex,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38988389678857,2.1848030197151247,Entire home/apt,50,2,2,2016-11-21,0.45,2,55
15778897,Studio in the heart of Barcelona,29096863,Marie,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38345621194988,2.1815759088394966,Entire home/apt,48,1,1,2016-11-06,0.91,1,160
568448,Double ROOM With BALCONY IN BORN!,1442689,Anna,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38514346002129,2.1807592192771583,Private room,35,7,4,2016-09-18,0.29,3,169
3259002,Spacious place to stay in Born,16481796,Alba,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38544642474053,2.183488083901051,Entire home/apt,65,3,6,2016-11-01,0.26,1,26
15526832,PERFECT location shiny new studio in el Born  :),10379034,Steavy,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38766395824918,2.1829148266972074,Entire home/apt,70,3,7,2016-12-05,4.38,1,338
449854,Center location. Magic terrace. 360º views,1267680,Victor,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38806738413269,2.179224583487789,Entire home/apt,120,3,42,2016-11-01,0.76,5,325
9670299,"Big, modern, central, Barcelona",49972110,David,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38872891558747,2.174707955198625,Entire home/apt,220,14,2,2016-07-16,0.37,1,92
9659338,"Central,2 balconies & roof-terrace",20473682,London,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38744511655454,2.1792344627025644,Private room,33,14,3,2016-08-25,0.27,1,67
